customer_id,unsupervised_score,lr_score,rf_score
C17082,761,761,750
C17083,743,743,743
C17084,743,743,743
C17085,493,493,493
C17086,457,457,457
C17087,457,457,457
C17088,475,475,475
C17089,707,707,707
C17090,725,725,726
C17091,707,707,707
C17092,689,689,690
C17093,564,564,567
C17094,600,600,614
C17095,546,546,583
C17096,529,529,570
C17097,725,725,724
C17098,725,725,724
C17099,707,707,700
C17100,689,689,689
C17101,475,475,475
C17102,475,475,475
C17103,475,475,475
C17104,493,493,493
C17105,564,564,564
C17106,564,564,564
C17107,564,564,564
C17108,564,564,564
C17109,654,654,655
C17110,654,654,655
C17111,671,671,673
C17112,671,671,672
C17113,671,671,671
C17114,618,618,629
C17115,671,671,676
C17116,671,671,671
C17117,636,636,636
C17118,600,600,598
C17119,636,636,637
C17120,654,654,654
C17121,654,654,655
C17122,654,654,655
C17123,654,654,656
C17124,654,654,656
C17125,582,582,580
C17126,564,564,562
C17127,582,582,582
C17128,564,564,562
C17129,671,671,671
C17130,671,671,671
C17131,671,671,671
C17132,618,618,618
C17133,707,707,701
C17134,707,707,676
C17135,725,725,720
C17136,707,707,682
C17137,546,546,535
C17138,582,582,563
C17139,564,564,566
C17140,546,546,535
C17141,582,582,585
C17142,600,600,591
C17143,582,582,581
C17144,582,582,585
C17145,564,564,576
C17146,511,511,511
C17147,511,511,511
C17148,511,511,510
C17149,529,529,532
C17150,529,529,534
C17151,546,546,567
C17152,529,529,527
C17153,743,743,742
C17154,725,725,731
C17155,743,743,743
C17156,743,743,742
C17157,582,582,591
C17158,600,600,600
C17159,618,618,619
C17160,582,582,597
C17161,725,725,722
C17162,707,707,686
C17163,725,725,722
C17164,725,725,724
C17165,529,529,510
C17166,493,493,493
C17167,475,475,475
C17168,493,493,493
C17169,654,654,630
C17170,654,654,637
C17171,654,654,643
C17172,636,636,625
C17173,582,582,585
C17174,564,564,569
C17175,564,564,570
C17176,582,582,618
C17177,761,761,761
C17178,761,761,758
C17179,725,725,723
C17180,725,725,723
C17181,582,582,580
C17182,564,564,563
C17183,582,582,580
C17184,564,564,563
C17185,582,582,589
C17186,600,600,600
C17187,600,600,601
C17188,600,600,600
C17189,725,725,725
C17190,707,707,705
C17191,725,725,725
C17192,725,725,725
C17193,457,457,457
C17194,457,457,457
C17195,386,386,386
C17196,439,439,439
C17197,493,493,485
C17198,493,493,485
C17199,511,511,488
C17200,493,493,485
C17201,546,546,549
C17202,546,546,547
C17203,529,529,528
C17204,529,529,525
C17205,511,511,511
C17206,493,493,502
C17207,511,511,511
C17208,529,529,546
C17209,671,671,671
C17210,654,654,652
C17211,654,654,651
C17212,618,618,618
C17213,671,671,671
C17214,689,689,686
C17215,689,689,692
C17216,671,671,671
C17217,654,654,666
C17218,654,654,666
C17219,654,654,666
C17220,636,636,640
C17221,636,636,644
C17222,618,618,618
C17223,636,636,639
C17224,618,618,618
C17225,421,421,421
C17226,439,439,440
C17227,421,421,421
C17228,421,421,421
C17229,618,618,617
C17230,600,600,599
C17231,636,636,643
C17232,618,618,617
C17233,564,564,584
C17234,582,582,582
C17235,582,582,582
C17236,564,564,596
C17237,600,600,600
C17238,564,564,564
C17239,564,564,563
C17240,564,564,564
C17241,654,654,656
C17242,654,654,655
C17243,654,654,657
C17244,636,636,648
C17245,457,457,458
C17246,475,475,474
C17247,475,475,475
C17248,457,457,457
C17249,796,796,796
C17250,814,814,814
C17251,814,814,814
C17252,814,814,814
C17253,493,493,513
C17254,529,529,524
C17255,529,529,529
C17256,529,529,522
C17257,457,457,457
C17258,457,457,457
C17259,439,439,439
C17260,439,439,439
C17261,421,421,421
C17262,457,457,457
C17263,439,439,439
C17264,421,421,421
C17265,421,421,421
C17266,421,421,421
C17267,421,421,421
C17268,421,421,421
C17269,689,689,687
C17270,654,654,654
C17271,618,618,612
C17272,636,636,621
C17273,671,671,674
C17274,618,618,608
C17275,636,636,636
C17276,618,618,614
C17277,600,600,600
C17278,600,600,600
C17279,600,600,600
C17280,546,546,548
C17281,421,421,421
C17282,421,421,421
C17283,421,421,421
C17284,421,421,421
C17285,618,618,611
C17286,618,618,615
C17287,636,636,637
C17288,618,618,618
C17289,546,546,529
C17290,529,529,528
C17291,493,493,475
C17292,511,511,517
C17293,618,618,618
C17294,582,582,579
C17295,600,600,582
C17296,600,600,582
C17297,564,564,558
C17298,582,582,575
C17299,582,582,576
C17300,564,564,564
C17301,457,457,457
C17302,457,457,457
C17303,457,457,457
C17304,457,457,457
C17305,654,654,654
C17306,582,582,580
C17307,654,654,654
C17308,654,654,654
C17309,493,493,506
C17310,493,493,505
C17311,529,529,537
C17312,546,546,555
C17313,421,421,421
C17314,421,421,421
C17315,421,421,421
C17316,421,421,421
C17317,779,779,779
C17318,761,761,749
C17319,725,725,725
C17320,743,743,741
C17321,636,636,638
C17322,654,654,654
C17323,743,743,744
C17324,618,618,599
C17325,529,529,530
C17326,529,529,530
C17327,511,511,529
C17328,529,529,530
C17329,511,511,511
C17330,511,511,507
C17331,511,511,511
C17332,493,493,493
C17333,654,654,656
C17334,654,654,656
C17335,654,654,654
C17336,636,636,630
C17337,564,564,567
C17338,618,618,612
C17339,600,600,600
C17340,600,600,597
C17341,636,636,650
C17342,689,689,689
C17343,707,707,707
C17344,671,671,671
C17345,761,761,760
C17346,689,689,687
C17347,671,671,686
C17348,707,707,694
C17349,457,457,457
C17350,457,457,457
C17351,457,457,457
C17352,457,457,457
C17353,582,582,585
C17354,582,582,583
C17355,582,582,583
C17356,582,582,582
C17357,707,707,699
C17358,707,707,699
C17359,689,689,689
C17360,689,689,689
C17361,493,493,500
C17362,493,493,493
C17363,511,511,514
C17364,493,493,493
C17365,654,654,662
C17366,636,636,636
C17367,636,636,636
C17368,618,618,615
C17369,439,439,439
C17370,439,439,439
C17371,439,439,439
C17372,439,439,439
C17373,546,546,546
C17374,564,564,564
C17375,546,546,546
C17376,546,546,543
C17377,636,636,635
C17378,636,636,637
C17379,636,636,636
C17380,636,636,635
C17381,600,600,603
C17382,618,618,618
C17383,618,618,622
C17384,618,618,618
C17385,743,743,705
C17386,743,743,717
C17387,761,761,761
C17388,743,743,705
C17389,493,493,493
C17390,529,529,529
C17391,493,493,493
C17392,493,493,493
C17393,421,421,421
C17394,421,421,421
C17395,493,493,483
C17396,421,421,421
C17397,511,511,512
C17398,493,493,493
C17399,493,493,494
C17400,493,493,493
C17401,671,671,670
C17402,671,671,670
C17403,671,671,672
C17404,654,654,647
C17405,600,600,600
C17406,582,582,582
C17407,600,600,600
C17408,600,600,600
C17409,689,689,681
C17410,689,689,679
C17411,671,671,687
C17412,689,689,679
C17413,707,707,709
C17414,707,707,707
C17415,707,707,707
C17416,689,689,692
C17417,529,529,526
C17418,529,529,526
C17419,529,529,528
C17420,564,564,523
C17421,457,457,457
C17422,457,457,461
C17423,475,475,482
C17424,439,439,456
C17425,493,493,496
C17426,546,546,544
C17427,475,475,497
C17428,493,493,523
C17429,511,511,511
C17430,475,475,475
C17431,475,475,475
C17432,475,475,475
C17433,493,493,501
C17434,457,457,470
C17435,529,529,546
C17436,493,493,494
C17437,618,618,619
C17438,582,582,575
C17439,600,600,596
C17440,582,582,578
C17441,582,582,571
C17442,582,582,575
C17443,600,600,602
C17444,582,582,575
C17445,475,475,502
C17446,457,457,466
C17447,457,457,466
C17448,457,457,466
C17449,493,493,493
C17450,511,511,511
C17451,493,493,493
C17452,475,475,475
C17453,600,600,600
C17454,618,618,618
C17455,600,600,600
C17456,689,689,689
C17457,671,671,671
C17458,725,725,725
C17459,707,707,707
C17460,707,707,707
C17461,475,475,475
C17462,475,475,475
C17463,493,493,494
C17464,457,457,453
C17465,618,618,617
C17466,618,618,617
C17467,618,618,618
C17468,618,618,618
C17469,636,636,635
C17470,600,600,597
C17471,636,636,635
C17472,636,636,634
C17473,600,600,604
C17474,618,618,618
C17475,618,618,618
C17476,618,618,618
C17477,600,600,600
C17478,618,618,618
C17479,618,618,625
C17480,600,600,599
C17481,707,707,707
C17482,654,654,675
C17483,707,707,704
C17484,689,689,689
C17485,457,457,457
C17486,457,457,457
C17487,457,457,457
C17488,457,457,457
C17489,689,689,665
C17490,671,671,651
C17491,654,654,644
C17492,671,671,651
C17493,529,529,548
C17494,529,529,548
C17495,529,529,548
C17496,529,529,546
C17497,475,475,475
C17498,493,493,494
C17499,475,475,475
C17500,475,475,475
C17501,529,529,529
C17502,529,529,529
C17503,529,529,529
C17504,511,511,512
C17505,493,493,498
C17506,511,511,512
C17507,511,511,512
C17508,493,493,494
C17509,404,403,404
C17510,404,403,404
C17511,404,403,404
C17512,404,403,404
C17513,761,761,761
C17514,725,725,702
C17515,689,689,689
C17516,725,725,696
C17517,546,546,549
C17518,493,493,499
C17519,511,511,507
C17520,529,529,524
C17521,457,457,457
C17522,421,421,421
C17523,439,439,439
C17524,457,457,457
C17525,529,529,530
C17526,511,511,507
C17527,493,493,493
C17528,511,511,513
C17529,582,582,584
C17530,564,564,565
C17531,582,582,582
C17532,582,582,582
C17533,636,636,636
C17534,636,636,636
C17535,636,636,636
C17536,636,636,637
C17537,475,475,475
C17538,457,457,460
C17539,475,475,475
C17540,475,475,475
C17541,600,600,608
C17542,582,582,590
C17543,618,618,651
C17544,600,600,605
C17545,743,743,743
C17546,761,761,761
C17547,743,743,743
C17548,743,743,743
C17549,654,654,649
C17550,636,636,638
C17551,618,618,631
C17552,654,654,648
C17553,439,439,439
C17554,439,439,439
C17555,439,439,439
C17556,439,439,439
C17557,654,654,656
C17558,654,654,658
C17559,654,654,648
C17560,689,689,693
C17561,564,564,563
C17562,546,546,546
C17563,546,546,545
C17564,546,546,546
C17565,529,529,533
C17566,529,529,531
C17567,529,529,534
C17568,493,493,502
C17569,689,689,680
C17570,689,689,680
C17571,689,689,680
C17572,689,689,680
C17573,636,636,638
C17574,618,618,618
C17575,636,636,638
C17576,618,618,616
C17577,529,529,527
C17578,529,529,527
C17579,529,529,528
C17580,582,582,543
C17581,546,546,549
C17582,546,546,549
C17583,582,582,581
C17584,564,564,556
C17585,511,511,508
C17586,511,511,508
C17587,564,564,560
C17588,493,493,488
C17589,689,689,688
C17590,671,671,675
C17591,671,671,675
C17592,671,671,675
C17593,725,725,721
C17594,743,743,739
C17595,743,743,739
C17596,761,761,761
C17597,511,511,511
C17598,529,529,556
C17599,511,511,521
C17600,475,475,475
C17601,654,654,655
C17602,600,600,610
C17603,636,636,637
C17604,618,618,635
C17605,511,511,515
C17606,529,529,542
C17607,511,511,520
C17608,529,529,527
C17609,511,511,511
C17610,511,511,511
C17611,511,511,511
C17612,546,546,573
C17613,636,636,636
C17614,636,636,636
C17615,600,600,600
C17616,600,600,600
C17617,618,618,627
C17618,600,600,597
C17619,618,618,618
C17620,600,600,597
C17621,582,582,583
C17622,582,582,583
C17623,582,582,583
C17624,654,654,654
C17625,421,421,421
C17626,421,421,421
C17627,421,421,421
C17628,421,421,421
C17629,546,546,545
C17630,529,529,528
C17631,493,493,493
C17632,529,529,529
C17633,421,421,421
C17634,457,457,457
C17635,421,421,421
C17636,421,421,421
C17637,475,475,475
C17638,493,493,494
C17639,457,457,457
C17640,457,457,457
C17641,564,564,563
C17642,636,636,637
C17643,636,636,636
C17644,636,636,636
C17645,671,671,667
C17646,671,671,669
C17647,636,636,634
C17648,671,671,670
C17649,582,582,583
C17650,564,564,564
C17651,564,564,564
C17652,564,564,564
C17653,725,725,725
C17654,725,725,726
C17655,743,743,742
C17656,725,725,726
C17657,636,636,628
C17658,654,654,637
C17659,654,654,654
C17660,654,654,646
C17661,404,404,409
C17662,404,404,409
C17663,404,404,409
C17664,421,421,441
C17665,511,511,511
C17666,511,511,512
C17667,511,511,513
C17668,511,511,511
C17669,600,600,598
C17670,600,600,599
C17671,600,600,598
C17672,600,600,598
C17673,493,493,490
C17674,493,493,491
C17675,457,457,497
C17676,511,511,512
C17677,600,600,600
C17678,600,600,600
C17679,582,582,581
C17680,600,600,601
C17681,475,475,475
C17682,475,475,475
C17683,475,475,475
C17684,475,475,475
C17685,618,618,613
C17686,618,618,615
C17687,618,618,618
C17688,564,564,582
C17689,636,636,635
C17690,636,636,635
C17691,618,618,617
C17692,654,654,656
C17693,582,582,564
C17694,582,582,534
C17695,529,529,528
C17696,582,582,533
C17697,600,600,601
C17698,600,600,601
C17699,564,564,558
C17700,582,582,585
C17701,475,475,480
C17702,475,475,476
C17703,493,493,506
C17704,457,457,463
C17705,636,636,638
C17706,654,654,659
C17707,707,707,707
C17708,618,618,608
C17709,564,564,569
C17710,564,564,568
C17711,582,582,583
C17712,582,582,584
C17713,475,475,475
C17714,457,457,457
C17715,475,475,475
C17716,475,475,475
C17717,654,654,653
C17718,654,654,653
C17719,654,654,640
C17720,654,654,654
C17721,564,564,563
C17722,564,564,565
C17723,564,564,558
C17724,564,564,558
C17725,582,582,584
C17726,671,671,669
C17727,618,618,618
C17728,618,618,618
C17729,636,636,636
C17730,636,636,635
C17731,636,636,636
C17732,636,636,635
C17733,743,743,743
C17734,743,743,743
C17735,636,636,637
C17736,671,671,671
C17737,743,743,743
C17738,707,707,706
C17739,743,743,743
C17740,743,743,743
C17741,796,796,796
C17742,796,796,796
C17743,796,796,796
C17744,796,796,796
C17745,725,725,725
C17746,725,725,725
C17747,725,725,722
C17748,707,707,708
C17749,564,564,571
C17750,529,529,539
C17751,546,546,550
C17752,564,564,588
C17753,761,761,752
C17754,761,761,754
C17755,761,761,754
C17756,725,725,732
C17757,511,511,511
C17758,511,511,511
C17759,511,511,511
C17760,493,493,493
C17761,636,636,615
C17762,689,689,688
C17763,618,618,652
C17764,600,600,609
C17765,689,689,688
C17766,689,689,688
C17767,689,689,688
C17768,689,689,688
C17769,618,618,617
C17770,582,582,582
C17771,618,618,618
C17772,618,618,618
C17773,689,689,684
C17774,689,689,687
C17775,654,654,645
C17776,671,671,655
C17777,725,725,724
C17778,725,725,723
C17779,725,725,723
C17780,725,725,721
C17781,689,689,673
C17782,743,743,743
C17783,743,743,743
C17784,743,743,743
C17785,636,636,636
C17786,582,582,622
C17787,689,689,689
C17788,671,671,671
C17789,618,618,615
C17790,636,636,623
C17791,600,600,600
C17792,618,618,616
C17793,618,618,619
C17794,618,618,621
C17795,600,600,608
C17796,618,618,619
C17797,439,439,439
C17798,457,457,457
C17799,457,457,458
C17800,439,439,439
C17801,636,636,616
C17802,636,636,615
C17803,654,654,655
C17804,654,654,654
C17805,600,600,610
C17806,618,618,632
C17807,618,618,634
C17808,618,618,619
C17809,546,546,548
C17810,529,529,529
C17811,529,529,529
C17812,564,564,576
C17813,546,546,537
C17814,600,600,609
C17815,618,618,618
C17816,582,582,583
C17817,582,582,582
C17818,511,511,531
C17819,564,564,564
C17820,546,546,547
C17821,457,457,486
C17822,439,439,439
C17823,439,439,440
C17824,421,421,448
C17825,743,743,743
C17826,689,689,689
C17827,707,707,707
C17828,743,743,743
C17829,493,493,493
C17830,493,493,493
C17831,475,475,482
C17832,475,475,479
C17833,439,439,439
C17834,457,457,457
C17835,439,439,439
C17836,457,457,457
C17837,475,475,475
C17838,475,475,475
C17839,475,475,475
C17840,493,493,493
C17841,725,725,725
C17842,725,725,725
C17843,725,725,725
C17844,743,743,743
C17845,743,743,743
C17846,743,743,743
C17847,743,743,743
C17848,761,761,761
C17849,404,403,404
C17850,404,403,404
C17851,404,403,404
C17852,404,403,404
C17853,564,564,565
C17854,564,564,566
C17855,564,564,566
C17856,511,511,539
C17857,654,654,655
C17858,618,618,599
C17859,654,654,655
C17860,671,671,683
C17861,546,546,528
C17862,529,529,527
C17863,529,529,526
C17864,529,529,526
C17865,689,689,683
C17866,707,707,709
C17867,671,671,684
C17868,725,725,720
C17869,475,475,475
C17870,475,475,475
C17871,475,475,475
C17872,511,511,511
C17873,457,457,457
C17874,457,457,458
C17875,457,457,457
C17876,457,457,457
C17877,421,421,421
C17878,439,439,439
C17879,439,439,439
C17880,439,439,439
C17881,671,671,672
C17882,671,671,672
C17883,671,671,671
C17884,654,654,664
C17885,707,707,697
C17886,707,707,700
C17887,707,707,697
C17888,707,707,697
C17889,421,421,421
C17890,421,421,421
C17891,421,421,421
C17892,421,421,421
C17893,582,582,574
C17894,564,564,547
C17895,564,564,549
C17896,564,564,549
C17897,689,689,684
C17898,600,600,590
C17899,671,671,668
C17900,671,671,667
C17901,707,707,707
C17902,707,707,707
C17903,725,725,725
C17904,707,707,707
C17905,689,689,690
C17906,707,707,699
C17907,743,743,743
C17908,743,743,743
C17909,707,707,707
C17910,707,707,707
C17911,707,707,707
C17912,671,671,672
C17913,743,743,743
C17914,743,743,743
C17915,743,743,743
C17916,743,743,743
C17917,582,582,582
C17918,600,600,592
C17919,582,582,579
C17920,582,582,582
C17921,600,600,600
C17922,618,618,618
C17923,546,546,583
C17924,582,582,602
C17925,511,511,510
C17926,493,493,536
C17927,511,511,510
C17928,511,511,510
C17929,636,636,631
C17930,618,618,615
C17931,636,636,627
C17932,636,636,634
C17933,618,618,620
C17934,618,618,621
C17935,618,618,620
C17936,618,618,620
C17937,618,618,621
C17938,671,671,669
C17939,582,582,592
C17940,618,618,642
C17941,689,689,690
C17942,671,671,671
C17943,689,689,689
C17944,671,671,671
C17945,582,582,569
C17946,546,546,553
C17947,564,564,560
C17948,582,582,568
C17949,796,796,796
C17950,743,743,743
C17951,796,796,796
C17952,761,761,761
C17953,493,493,491
C17954,493,493,494
C17955,493,493,493
C17956,493,493,493
C17957,421,421,421
C17958,421,421,421
C17959,421,421,421
C17960,421,421,421
C17961,439,439,440
C17962,457,457,483
C17963,457,457,464
C17964,457,457,488
C17965,457,457,457
C17966,457,457,457
C17967,457,457,457
C17968,493,493,493
C17969,707,707,699
C17970,707,707,703
C17971,689,689,689
C17972,707,707,699
C17973,618,618,618
C17974,618,618,619
C17975,618,618,619
C17976,654,654,657
C17977,546,546,552
C17978,546,546,548
C17979,546,546,540
C17980,564,564,561
C17981,725,725,701
C17982,689,689,675
C17983,689,689,678
C17984,689,689,676
C17985,529,529,529
C17986,546,546,544
C17987,529,529,529
C17988,529,529,529
C17989,707,707,707
C17990,689,689,689
C17991,689,689,689
C17992,671,671,671
C17993,689,689,688
C17994,689,689,689
C17995,689,689,689
C17996,671,671,667
C17997,600,600,600
C17998,600,600,604
C17999,600,600,594
C18000,636,636,621
C18001,689,689,689
C18002,654,654,656
C18003,671,671,672
C18004,689,689,687
C18005,600,600,626
C18006,671,671,671
C18007,654,654,654
C18008,671,671,671
C18009,671,671,670
C18010,671,671,670
C18011,671,671,668
C18012,689,689,683
C18013,457,457,457
C18014,457,457,457
C18015,457,457,457
C18016,457,457,457
C18017,457,457,457
C18018,475,475,475
C18019,457,457,457
C18020,457,457,457
C18021,707,707,707
C18022,725,725,731
C18023,707,707,707
C18024,707,707,707
C18025,475,475,474
C18026,457,457,457
C18027,475,475,474
C18028,511,511,501
C18029,761,761,738
C18030,779,779,775
C18031,761,761,738
C18032,761,761,738
C18033,475,475,475
C18034,475,475,475
C18035,475,475,475
C18036,475,475,475
C18037,582,582,581
C18038,582,582,550
C18039,582,582,580
C18040,582,582,581
C18041,707,707,707
C18042,689,689,702
C18043,654,654,654
C18044,671,671,687
C18045,475,475,475
C18046,475,475,475
C18047,439,439,439
C18048,439,439,439
C18049,457,457,457
C18050,457,457,457
C18051,439,439,447
C18052,475,475,513
C18053,546,546,528
